name,vocabulary,doi,ModellingCenter,Project,Experiment,GCM,RCM,classObs,Run,resX.atmos,resY.atmos,SoftwareVersion,SimulationDomain,xmin.atmos,xmax.atmos,ymin.atmos,ymax.atmos,meanpr,tas,TN,TX,wind,prsn,TXx,TNn,Rx1day,Rx5day,CDD,spi6,tx35,tx35isimip,tx40,tx40isimip,hdd,fd,fdisimip,cd,pr_version,tas_version,tasmax_version,tasmin_version,sfcWind_version
CORDEX-CAM-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,RCP85,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-CAM-22_MPI-M-MPI-ESM-LR_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,Historical,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-CAM-22_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,RCP26,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-CAM-22_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,RCP85,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-CAM-22_NCC-NorESM1-M_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,Historical,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-CAM-22_NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,RCP26,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-CAM-22_NCC-NorESM1-M_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-CAM,RCP85,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-CAM-22_MOHC-HadGEM2-ES_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,Historical,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP26,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP85,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_MPI-M-MPI-ESM-MR_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,Historical,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_MPI-M-MPI-ESM-MR_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP26,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP85,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_NOAA-GFDL-GFDL-ESM2M_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,Historical,GFDL-ESM2M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_NOAA-GFDL-GFDL-ESM2M_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP26,GFDL-ESM2M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_NOAA-GFDL-GFDL-ESM2M_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-CAM,RCP85,GFDL-ESM2M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-CAM-22_CCCma-CanESM2_historical_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,Historical,CANESM2,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201114,v20201114,v20201114,v20201114,NA
CORDEX-CAM-22_CCCma-CanESM2_rcp85_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,RCP85,CANESM2,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201114,v20201114,v20201114,v20201114,NA
CORDEX-CAM-22_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,Historical,CNRM-CM5,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201114,v20201114,v20201114,v20201114,NA
CORDEX-CAM-22_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,RCP85,CNRM-CM5,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201114,v20201114,v20201114,v20201114,NA
CORDEX-CAM-22_NOAA-GFDL-GFDL-ESM2M_historical_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,Historical,GFDL-ESM2M,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191130,v20191130,v20191130,v20191130,NA
CORDEX-CAM-22_NOAA-GFDL-GFDL-ESM2M_rcp85_r1i1p1_OURANOS-CRCM5_v1,ipcc,NA,OURANOS,CORDEX-CAM,RCP85,GFDL-ESM2M,CRCM5,NA,r1i1p1,0.22,0.22,v1,CAM-22,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191130,v20191130,v20191130,v20191130,NA
CORDEX-CAM-44_MOHC-HadGEM2-ES_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,ICTP,CORDEX-CAM,Historical,HADGEM2-ES,RegCM4-3,NA,r1i1p1,0.44,0.44,v4,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150213,v20150213,v20150213,v20150213,v20150213
CORDEX-CAM-44_MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,ICTP,CORDEX-CAM,RCP85,HADGEM2-ES,RegCM4-3,NA,r1i1p1,0.44,0.44,v4,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150213,v20150213,v20150213,v20150213,v20150213
CORDEX-CAM-44_MPI-M-MPI-ESM-MR_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,ICTP,CORDEX-CAM,Historical,MPI-ESM-MR,RegCM4-3,NA,r1i1p1,0.44,0.44,v4,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150213,v20150213,v20150213,v20150213,v20150213
CORDEX-CAM-44_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,ICTP,CORDEX-CAM,RCP85,MPI-ESM-MR,RegCM4-3,NA,r1i1p1,0.44,0.44,v4,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150213,v20150213,v20150213,v20150213,v20150213
CORDEX-CAM-44_CCCma-CanESM2_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,CANESM2,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_CCCma-CanESM2_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,CANESM2,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,CNRM-CM5,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,CNRM-CM5,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,CSIRO-Mk3-6-0,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,CSIRO-Mk3-6-0,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150522,v20150522,v20150522,v20150522,v20150522
CORDEX-CAM-44_ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP26,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150522,v20150522,v20150522,v20150522,v20150522
CORDEX-CAM-44_ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP45,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150522,v20150522,v20150522,v20150522,v20150522
CORDEX-CAM-44_ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150522,v20150522,v20150522,v20150522,v20150522
CORDEX-CAM-44_IPSL-IPSL-CM5A-MR_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,IPSL-CM5A-MR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,IPSL-CM5A-MR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MIROC-MIROC5_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MIROC-MIROC5_rcp26_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP26,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MIROC-MIROC5_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MOHC-HadGEM2-ES_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_MOHC-HadGEM2-ES_rcp26_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP26,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MOHC-HadGEM2-ES_rcp45_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP45,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_MOHC-HadGEM2-ES_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP26,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP45,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20141105,v20141105,v20141105,v20141105,v20141105
CORDEX-CAM-44_NCC-NorESM1-M_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_NCC-NorESM1-M_rcp26_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP26,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_NOAA-GFDL-GFDL-ESM2M_historical_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,Historical,GFDL-ESM2M,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-CAM-44_NOAA-GFDL-GFDL-ESM2M_rcp85_r1i1p1_SMHI-RCA4_v1,ipcc,NA,SMHI,CORDEX-CAM,RCP85,GFDL-ESM2M,RCA4,NA,r1i1p1,0.44,0.44,v1,CAM-44,-124.14767,-21.5103,-19.42725,35.37469,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170508,v20170508,v20170508,v20170508,v20170508
CORDEX-AFR-22_CCCma-CanESM2_historical_r1i1p1_CCCma-CanRCM4_r2,ipcc,NA,CCCma,CORDEX-AFR,Historical,CANESM2,CanRCM4,NA,r1i1p1,0.22,0.22,r2,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201015,v20201015,v20201015,v20201015,v20201015
CORDEX-AFR-22_CCCma-CanESM2_rcp45_r1i1p1_CCCma-CanRCM4_r2,ipcc,NA,CCCma,CORDEX-AFR,RCP45,CANESM2,CanRCM4,NA,r1i1p1,0.22,0.22,r2,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201015,v20201015,v20201015,v20201015,v20201015
CORDEX-AFR-22_CCCma-CanESM2_rcp85_r1i1p1_CCCma-CanRCM4_r2,ipcc,NA,CCCma,CORDEX-AFR,RCP85,CANESM2,CanRCM4,NA,r1i1p1,0.22,0.22,r2,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20201015,v20201015,v20201015,v20201015,v20201015
CORDEX-AFR-22_MOHC-HadGEM2-ES_historical_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,Historical,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191218,v20191218,v20191218,v20191218,v20191218
CORDEX-AFR-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,RCP26,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191219,v20191219,v20191219,v20191219,v20191219
CORDEX-AFR-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,RCP85,HADGEM2-ES,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200103,v20200103,v20200103,v20200103,v20200103
CORDEX-AFR-22_MPI-M-MPI-ESM-LR_historical_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,Historical,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191218,v20191218,v20191218,v20191218,v20191218
CORDEX-AFR-22_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,RCP26,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191218,v20191218,v20191218,v20191218,v20191218
CORDEX-AFR-22_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_CLMcom-KIT-CCLM5-0-15_v1,ipcc,NA,CLMcom-/-KIT,CORDEX-AFR,RCP85,MPI-ESM-LR,CCLM5-0-15,NA,r1i1p1,0.22,0.22,v1,AFR-22,-24.6,60.7,-45.8,42.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20200103,v20200103,v20200103,v20200103,v20200103
